"ID","Pred"
"2018_1168_1393",0.421688393604526
"2018_1168_1395",0.364292966865283
"2018_1168_1397",0.329498485386673
"2018_1168_1400",0.406052211644957
"2018_1168_1401",0.385288957509696
"2018_1168_1403",0.326744444654571
"2018_1168_1411",0.578877500871759
"2018_1168_1417",0.380813214142187
"2018_1168_1420",0.553092551206056
"2018_1168_1422",0.44207569480593
"2018_1168_1437",0.317268862680928
"2018_1168_1438",0.319586876832625
"2018_1168_1439",0.378262731916671
"2018_1168_1452",0.363597905860268
"2018_1168_1455",0.318510491117224
"2018_1168_1460",0.494817936472935
"2018_1168_1462",0.32096875303165
"2018_1172_1181",0.37599014075869
"2018_1172_1196",0.431878223464546
"2018_1172_1199",0.472393423450252
"2018_1172_1209",0.622015423034385
"2018_1172_1211",0.327436870109208
"2018_1172_1222",0.433987239433547
"2018_1172_1233",0.624897672229873
"2018_1172_1242",0.374972753406084
"2018_1172_1243",0.484230181112775
"2018_1172_1246",0.486810127005048
"2018_1172_1252",0.650675622637567
"2018_1172_1254",0.642330955455082
"2018_1172_1260",0.524168725661294
"2018_1172_1267",0.602526669641717
"2018_1172_1274",0.427936916123159
"2018_1172_1276",0.359817929641739
"2018_1172_1277",0.354422415465464
"2018_1172_1281",0.512729682052765
"2018_1172_1285",0.610240584507124
"2018_1172_1293",0.572500517812355
"2018_1172_1300",0.653746859547136
"2018_1172_1301",0.466842396610691
"2018_1172_1305",0.433784083407225
"2018_1172_1308",0.545867060605436
"2018_1172_1314",0.386787091831606
"2018_1172_1326",0.422409709109247
"2018_1172_1328",0.542922311613815
"2018_1172_1335",0.627170505911943
"2018_1172_1344",0.504818264321155
"2018_1172_1345",0.353779470799925
"2018_1172_1347",0.637567693021862
"2018_1172_1348",0.418048758390326
"2018_1172_1355",0.573762193994399
"2018_1172_1361",0.509171893826788
"2018_1172_1371",0.45640146978758
"2018_1172_1372",0.613331118109525
"2018_1172_1382",0.534567159554421
"2018_1172_1393",0.544049803440177
"2018_1172_1395",0.451247335958463
"2018_1172_1397",0.432463001300048
"2018_1172_1400",0.496209569055154
"2018_1172_1401",0.453619962640793
"2018_1172_1403",0.395503033002642
"2018_1172_1411",0.628606238121389
"2018_1172_1417",0.537312524899703
"2018_1172_1420",0.657170886043279
"2018_1172_1422",0.59212739706224
"2018_1172_1437",0.332129234456027
"2018_1172_1438",0.355580965434779
"2018_1172_1439",0.470388527110892
"2018_1172_1452",0.435190774327488
"2018_1172_1455",0.391365895362139
"2018_1172_1460",0.612793470247958
"2018_1172_1462",0.399119905733622
"2018_1181_1196",0.624998673551549
"2018_1181_1199",0.646560481758696
"2018_1181_1209",0.675198162667529
"2018_1181_1211",0.539804203240983
"2018_1181_1222",0.599473856638409
"2018_1181_1233",0.688471687294489
"2018_1181_1242",0.491936033819752
"2018_1181_1243",0.634915678031032
"2018_1181_1246",0.62027870759587
"2018_1181_1252",0.68526555181677
"2018_1181_1254",0.681158726218534
"2018_1181_1260",0.647248244226753
"2018_1181_1267",0.680144833058963
"2018_1181_1274",0.623457634815448
"2018_1181_1276",0.575015734386695
"2018_1181_1277",0.527268520694989
"2018_1181_1281",0.636709161525512
"2018_1181_1285",0.676284606291371
"2018_1181_1293",0.64993042349744
"2018_1181_1300",0.689015719936466
"2018_1181_1301",0.639207319348087
"2018_1181_1305",0.593286830523772
"2018_1181_1308",0.641320048249715
"2018_1181_1314",0.523725906867693
"2018_1181_1326",0.621139847723313
"2018_1181_1328",0.655391867627885
"2018_1181_1335",0.686122990837385
"2018_1181_1344",0.635237251204258
"2018_1181_1345",0.536550227998371
"2018_1181_1347",0.678283199096276
"2018_1181_1348",0.627252290532075
"2018_1181_1355",0.643903346874999
"2018_1181_1361",0.65900569766144
"2018_1181_1371",0.63532980058836
"2018_1181_1372",0.676383093084577
"2018_1181_1382",0.65515415708074
"2018_1181_1393",0.647841187338419
"2018_1181_1395",0.616809048154348
"2018_1181_1397",0.596066557730197
"2018_1181_1400",0.643791965137466
"2018_1181_1401",0.623410608202748
"2018_1181_1403",0.578899839576444
"2018_1181_1411",0.683440095830185
"2018_1181_1417",0.660107993796988
"2018_1181_1420",0.687010413702182
"2018_1181_1422",0.674946426301027
"2018_1181_1437",0.477292806278352
"2018_1181_1438",0.505038219560004
"2018_1181_1439",0.635843955948883
"2018_1181_1452",0.594953176407378
"2018_1181_1455",0.56684815045843
"2018_1181_1460",0.674920800793287
"2018_1181_1462",0.527572141994087
"2018_1196_1199",0.57950377240514
"2018_1196_1209",0.644168528297695
"2018_1196_1211",0.380534687970714
"2018_1196_1222",0.530139449640025
"2018_1196_1233",0.649485713651689
"2018_1196_1242",0.397166237997114
"2018_1196_1243",0.570576050673344
"2018_1196_1246",0.525842734857745
"2018_1196_1252",0.661194583511959
"2018_1196_1254",0.677731114400985
"2018_1196_1260",0.550546300248894
"2018_1196_1267",0.635971592614088
"2018_1196_1274",0.541643250560356
"2018_1196_1276",0.384750694328367
"2018_1196_1277",0.36021474401572
"2018_1196_1281",0.592306940801241
"2018_1196_1285",0.632251665559496
"2018_1196_1293",0.571070420690881
"2018_1196_1300",0.670413816256804
"2018_1196_1301",0.561121104244886
"2018_1196_1305",0.499939523833847
"2018_1196_1308",0.540378618455021
"2018_1196_1314",0.383947860617434
"2018_1196_1326",0.490735479610002
"2018_1196_1328",0.597986897723782
"2018_1196_1335",0.644709103658315
"2018_1196_1344",0.593505491384022
"2018_1196_1345",0.374601722617385
"2018_1196_1347",0.659412383619128
"2018_1196_1348",0.501737694926355
"2018_1196_1355",0.604800819168489
"2018_1196_1361",0.570506519651572
"2018_1196_1371",0.554061971651223
"2018_1196_1372",0.634067064890466
"2018_1196_1382",0.578738034019856
"2018_1196_1393",0.59607917852379
"2018_1196_1395",0.533646554844743
"2018_1196_1397",0.427110143407377
"2018_1196_1400",0.560209056308161
"2018_1196_1401",0.525449585616722
"2018_1196_1403",0.411872176785922
"2018_1196_1411",0.680094907132249
"2018_1196_1417",0.587398762045322
"2018_1196_1420",0.667434905919924
"2018_1196_1422",0.613064755328568
"2018_1196_1437",0.335306607768071
"2018_1196_1438",0.3922153552533
"2018_1196_1439",0.578426853722782
"2018_1196_1452",0.498783230744595
"2018_1196_1455",0.405414988179437
"2018_1196_1460",0.640897371725055
"2018_1196_1462",0.41254222508574
"2018_1199_1209",0.622297193109765
"2018_1199_1211",0.329351062485875
"2018_1199_1222",0.398731118253929
"2018_1199_1233",0.631333622234066
"2018_1199_1242",0.369335819583361
"2018_1199_1243",0.543552253657404
"2018_1199_1246",0.433983380702874
"2018_1199_1252",0.649811113914308
"2018_1199_1254",0.656855241508137
"2018_1199_1260",0.541099471798342
"2018_1199_1267",0.624174815080459
"2018_1199_1274",0.450966935916604
"2018_1199_1276",0.383114787200954
"2018_1199_1277",0.353952647917852
"2018_1199_1281",0.547452677370779
"2018_1199_1285",0.62459517626364
"2018_1199_1293",0.581101402245852
"2018_1199_1300",0.652318675789312
"2018_1199_1301",0.52616118152749
"2018_1199_1305",0.442720268000963
"2018_1199_1308",0.561713504821467
"2018_1199_1314",0.365840099075821
"2018_1199_1326",0.407998773315696
"2018_1199_1328",0.560178599515315
"2018_1199_1335",0.625823175346765
"2018_1199_1344",0.569651245841262
"2018_1199_1345",0.375374176740523
"2018_1199_1347",0.648900576162917
"2018_1199_1348",0.439001523258821
"2018_1199_1355",0.582481495906329
"2018_1199_1361",0.558665244912293
"2018_1199_1371",0.480815144810341
"2018_1199_1372",0.624464082490757
"2018_1199_1382",0.556312476694736
"2018_1199_1393",0.566417517868358
"2018_1199_1395",0.418006802780675
"2018_1199_1397",0.419097084053589
"2018_1199_1400",0.541130836804796
"2018_1199_1401",0.470962873743718
"2018_1199_1403",0.395211763692675
"2018_1199_1411",0.661782059053257
"2018_1199_1417",0.565500570817146
"2018_1199_1420",0.651173792569979
"2018_1199_1422",0.61796166520021
"2018_1199_1437",0.336856600316297
"2018_1199_1438",0.387304087272472
"2018_1199_1439",0.481878461279795
"2018_1199_1452",0.404511035721953
"2018_1199_1455",0.367917609898123
"2018_1199_1460",0.615183605462626
"2018_1199_1462",0.39262297388456
"2018_1209_1211",0.320235847438513
"2018_1209_1222",0.373366866918698
"2018_1209_1233",0.579706285059753
"2018_1209_1242",0.370405050587878
"2018_1209_1243",0.418705271565123
"2018_1209_1246",0.415452363028281
"2018_1209_1252",0.612152359752078
"2018_1209_1254",0.628054720990537
"2018_1209_1260",0.470575077964161
"2018_1209_1267",0.527030817099008
"2018_1209_1274",0.393990689476751
"2018_1209_1276",0.367711800714353
"2018_1209_1277",0.329270806323128
"2018_1209_1281",0.462870567815673
"2018_1209_1285",0.550355044017303
"2018_1209_1293",0.449299646077973
"2018_1209_1300",0.62049787882958
"2018_1209_1301",0.426647280085958
"2018_1209_1305",0.400228973196293
"2018_1209_1308",0.423505772544013
"2018_1209_1314",0.369677070439257
"2018_1209_1326",0.393197369322051
"2018_1209_1328",0.451140492511014
"2018_1209_1335",0.604799881063966
"2018_1209_1344",0.44208271180866
"2018_1209_1345",0.341142401392621
"2018_1209_1347",0.596208646698186
"2018_1209_1348",0.394670850572004
"2018_1209_1355",0.468785420558119
"2018_1209_1361",0.415412774648841
"2018_1209_1371",0.431532453535093
"2018_1209_1372",0.543788570678817
"2018_1209_1382",0.433059997866044
"2018_1209_1393",0.47900170596712
"2018_1209_1395",0.416967420535722
"2018_1209_1397",0.393170227963323
"2018_1209_1400",0.43355949265681
"2018_1209_1401",0.407794430584807
"2018_1209_1403",0.372773154950557
"2018_1209_1411",0.621784070312721
"2018_1209_1417",0.446212879313695
"2018_1209_1420",0.615285439145478
"2018_1209_1422",0.50514294236596
"2018_1209_1437",0.32713637455355
"2018_1209_1438",0.344036602005904
"2018_1209_1439",0.445117523183409
"2018_1209_1452",0.395032093163224
"2018_1209_1455",0.354210147301101
"2018_1209_1460",0.540070695193467
"2018_1209_1462",0.37410455210721
"2018_1211_1222",0.614006842698731
"2018_1211_1233",0.688355884843673
"2018_1211_1242",0.488951016588339
"2018_1211_1243",0.64630336329963
"2018_1211_1246",0.616796544667371
"2018_1211_1252",0.689930997230452
"2018_1211_1254",0.691305349810786
"2018_1211_1260",0.643573160231204
"2018_1211_1267",0.68215521483456
"2018_1211_1274",0.640269802341082
"2018_1211_1276",0.559418565826741
"2018_1211_1277",0.533210646353722
"2018_1211_1281",0.650423834486508
"2018_1211_1285",0.683361931046623
"2018_1211_1293",0.661399999767335
"2018_1211_1300",0.685582708832492
"2018_1211_1301",0.637323563154053
"2018_1211_1305",0.626375735717716
"2018_1211_1308",0.653180861576188
"2018_1211_1314",0.468895356413008
"2018_1211_1326",0.615757390614662
"2018_1211_1328",0.649113351348896
"2018_1211_1335",0.688817649067849
"2018_1211_1344",0.629454961542905
"2018_1211_1345",0.537809968118927
"2018_1211_1347",0.683221849155149
"2018_1211_1348",0.627579204655276
"2018_1211_1355",0.666251697002123
"2018_1211_1361",0.645783607907425
"2018_1211_1371",0.633381810714854
"2018_1211_1372",0.682289474611446
"2018_1211_1382",0.654884849001992
"2018_1211_1393",0.6338554653365
"2018_1211_1395",0.609708056037514
"2018_1211_1397",0.571718374506343
"2018_1211_1400",0.632419110354218
"2018_1211_1401",0.622286539714137
"2018_1211_1403",0.572752087102209
"2018_1211_1411",0.688753869133558
"2018_1211_1417",0.647462828194406
"2018_1211_1420",0.689767800341685
"2018_1211_1422",0.67828855991672
"2018_1211_1437",0.460335914942509
"2018_1211_1438",0.505197634323073
"2018_1211_1439",0.64596412388089
"2018_1211_1452",0.60683546685711
"2018_1211_1455",0.577363546170995
"2018_1211_1460",0.687165978060919
"2018_1211_1462",0.523124791760154
"2018_1222_1233",0.67750240660657
"2018_1222_1242",0.455737388714726
"2018_1222_1243",0.611095529029009
"2018_1222_1246",0.554542716069381
"2018_1222_1252",0.685370432582143
"2018_1222_1254",0.684463848873189
"2018_1222_1260",0.595978038542337
"2018_1222_1267",0.650879661946154
"2018_1222_1274",0.592608164334711
"2018_1222_1276",0.447895692335576
"2018_1222_1277",0.435503607896397
"2018_1222_1281",0.632346279766773
"2018_1222_1285",0.644582222458495
"2018_1222_1293",0.614671284047801
"2018_1222_1300",0.681607393035766
"2018_1222_1301",0.616465188194215
"2018_1222_1305",0.569879442198478
"2018_1222_1308",0.563590748441213
"2018_1222_1314",0.414195016368179
"2018_1222_1326",0.528322476135647
"2018_1222_1328",0.63003641414644
"2018_1222_1335",0.680356837655089
"2018_1222_1344",0.611775200526502
"2018_1222_1345",0.455154799040046
"2018_1222_1347",0.676557657418042
"2018_1222_1348",0.540646481096695
"2018_1222_1355",0.632436328103247
"2018_1222_1361",0.598715171056257
"2018_1222_1371",0.600125334157346
"2018_1222_1372",0.654298112359252
"2018_1222_1382",0.635199567624064
"2018_1222_1393",0.60795382070408
"2018_1222_1395",0.576071143291477
"2018_1222_1397",0.471372420919593
"2018_1222_1400",0.606754018672058
"2018_1222_1401",0.57546091508687
"2018_1222_1403",0.466311262882586
"2018_1222_1411",0.681779129977877
"2018_1222_1417",0.631169903446887
"2018_1222_1420",0.681080274540356
"2018_1222_1422",0.631657152483811
"2018_1222_1437",0.441126478926491
"2018_1222_1438",0.4595795089834
"2018_1222_1439",0.606492856458306
"2018_1222_1452",0.487108558835549
"2018_1222_1455",0.467748580042353
"2018_1222_1460",0.670631148825669
"2018_1222_1462",0.476918593822388
"2018_1233_1242",0.328486846165121
"2018_1233_1243",0.442458843297774
"2018_1233_1246",0.409471168472149
"2018_1233_1252",0.603417289818759
"2018_1233_1254",0.6135526913728
"2018_1233_1260",0.427969926441779
"2018_1233_1267",0.523426074576016
"2018_1233_1274",0.41417700273556
"2018_1233_1276",0.345370841510895
"2018_1233_1277",0.336253349779157
"2018_1233_1281",0.478594588891071
"2018_1233_1285",0.516830586948008
"2018_1233_1293",0.435960915931148
"2018_1233_1300",0.609819477675288
"2018_1233_1301",0.400889605709292
"2018_1233_1305",0.362594119549687
"2018_1233_1308",0.411511348550029
"2018_1233_1314",0.336549218739859
"2018_1233_1326",0.375299829313491
"2018_1233_1328",0.439399652461352
"2018_1233_1335",0.584804463457546
"2018_1233_1344",0.443194193172718
"2018_1233_1345",0.334175050771477
"2018_1233_1347",0.600456988044167
"2018_1233_1348",0.372335701422531
"2018_1233_1355",0.448533773807305
"2018_1233_1361",0.401274977406946
"2018_1233_1371",0.416336101477926
"2018_1233_1372",0.529325964756683
"2018_1233_1382",0.439601141861072
"2018_1233_1393",0.46940445824882
"2018_1233_1395",0.40024896943559
"2018_1233_1397",0.396799174672726
"2018_1233_1400",0.444938519533098
"2018_1233_1401",0.424623295097778
"2018_1233_1403",0.373544658232243
"2018_1233_1411",0.621257538234029
"2018_1233_1417",0.426231537467084
"2018_1233_1420",0.602089248819141
"2018_1233_1422",0.463480620822353
"2018_1233_1437",0.322652366045175
"2018_1233_1438",0.366600256027757
"2018_1233_1439",0.434490710476125
"2018_1233_1452",0.362451765282502
"2018_1233_1455",0.333736579466714
"2018_1233_1460",0.538645658704929
"2018_1233_1462",0.348089108786273
"2018_1242_1243",0.648088149643714
"2018_1242_1246",0.599631642676661
"2018_1242_1252",0.68801046843884
"2018_1242_1254",0.679261037987089
"2018_1242_1260",0.632210067502132
"2018_1242_1267",0.686923486936285
"2018_1242_1274",0.620827795123258
"2018_1242_1276",0.563553270058614
"2018_1242_1277",0.52294896193804
"2018_1242_1281",0.643865227484964
"2018_1242_1285",0.653311384918177
"2018_1242_1293",0.646913065783856
"2018_1242_1300",0.684736674764468
"2018_1242_1301",0.633756303399392
"2018_1242_1305",0.598969346907419
"2018_1242_1308",0.621765381540916
"2018_1242_1314",0.496236342116903
"2018_1242_1326",0.586997975911166
"2018_1242_1328",0.660722022303051
"2018_1242_1335",0.678613215203341
"2018_1242_1344",0.638854846903392
"2018_1242_1345",0.532764977062132
"2018_1242_1347",0.671953315932563
"2018_1242_1348",0.598174737761025
"2018_1242_1355",0.641653456174086
"2018_1242_1361",0.626947844937735
"2018_1242_1371",0.613982062020863
"2018_1242_1372",0.663453443287314
"2018_1242_1382",0.64767787005815
"2018_1242_1393",0.643543265753065
"2018_1242_1395",0.589827648375335
"2018_1242_1397",0.586376600601375
"2018_1242_1400",0.645245862497818
"2018_1242_1401",0.616914033678444
"2018_1242_1403",0.561006638728298
"2018_1242_1411",0.675738551438166
"2018_1242_1417",0.658072158759105
"2018_1242_1420",0.686553895849901
"2018_1242_1422",0.655866214309063
"2018_1242_1437",0.517142546833851
"2018_1242_1438",0.528334090632429
"2018_1242_1439",0.618806900198738
"2018_1242_1452",0.585654339748191
"2018_1242_1455",0.560950906264168
"2018_1242_1460",0.672752547572832
"2018_1242_1462",0.545924213874538
"2018_1243_1246",0.446328513361629
"2018_1243_1252",0.635995369535982
"2018_1243_1254",0.653360306204433
"2018_1243_1260",0.520014017608021
"2018_1243_1267",0.616595108465319
"2018_1243_1274",0.429930148700886
"2018_1243_1276",0.352596887492139
"2018_1243_1277",0.332565682074318
"2018_1243_1281",0.528465757032752
"2018_1243_1285",0.608677053786207
"2018_1243_1293",0.565088201434401
"2018_1243_1300",0.647626890697684
"2018_1243_1301",0.556976367178452
"2018_1243_1305",0.42661282892912
"2018_1243_1308",0.544314325117427
"2018_1243_1314",0.365399702887113
"2018_1243_1326",0.382387475686779
"2018_1243_1328",0.566151316017824
"2018_1243_1335",0.621921147621321
"2018_1243_1344",0.560981414702112
"2018_1243_1345",0.339580637671959
"2018_1243_1347",0.634501849765744
"2018_1243_1348",0.451612210244336
"2018_1243_1355",0.579533731058295
"2018_1243_1361",0.555389210777799
"2018_1243_1371",0.514538321316795
"2018_1243_1372",0.608571838789888
"2018_1243_1382",0.570709482579726
"2018_1243_1393",0.582496608162858
"2018_1243_1395",0.446662369922009
"2018_1243_1397",0.397306616661051
"2018_1243_1400",0.522595110022762
"2018_1243_1401",0.470310483597813
"2018_1243_1403",0.364465807105354
"2018_1243_1411",0.646649686781791
"2018_1243_1417",0.563869266652596
"2018_1243_1420",0.629217151759579
"2018_1243_1422",0.602831513286247
"2018_1243_1437",0.329449226214432
"2018_1243_1438",0.341791300927865
"2018_1243_1439",0.516236762916368
"2018_1243_1452",0.388259634609429
"2018_1243_1455",0.343585634821359
"2018_1243_1460",0.618327695595511
"2018_1243_1462",0.364314552975929
"2018_1246_1252",0.667660039723481
"2018_1246_1254",0.677849359027614
"2018_1246_1260",0.552331264768317
"2018_1246_1267",0.640490452078701
"2018_1246_1274",0.529691816492275
"2018_1246_1276",0.436248377849437
"2018_1246_1277",0.3946489146195
"2018_1246_1281",0.608577018995104
"2018_1246_1285",0.636909694174827
"2018_1246_1293",0.569213345419264
"2018_1246_1300",0.674876157276907
"2018_1246_1301",0.580708041811536
"2018_1246_1305",0.512234589856477
"2018_1246_1308",0.557992809039458
"2018_1246_1314",0.388782279605415
"2018_1246_1326",0.527879288509445
"2018_1246_1328",0.60124913500761
"2018_1246_1335",0.638389973383987
"2018_1246_1344",0.617167548592079
"2018_1246_1345",0.378607848086247
"2018_1246_1347",0.662558637809514
"2018_1246_1348",0.545246149405437
"2018_1246_1355",0.574031969789634
"2018_1246_1361",0.591821279288282
"2018_1246_1371",0.581358774433047
"2018_1246_1372",0.629890869203527
"2018_1246_1382",0.585120298838583
"2018_1246_1393",0.59492038632821
"2018_1246_1395",0.545411877457961
"2018_1246_1397",0.469822450307799
"2018_1246_1400",0.588392909258793
"2018_1246_1401",0.546710363201568
"2018_1246_1403",0.463927872175927
"2018_1246_1411",0.681015935884734
"2018_1246_1417",0.592267995481599
"2018_1246_1420",0.664232437940347
"2018_1246_1422",0.630064735993983
"2018_1246_1437",0.345613307547152
"2018_1246_1438",0.377022469335198
"2018_1246_1439",0.56776524288438
"2018_1246_1452",0.507790522047674
"2018_1246_1455",0.455606000869213
"2018_1246_1460",0.646733608432546
"2018_1246_1462",0.404496640942248
"2018_1252_1254",0.58315297172261
"2018_1252_1260",0.423070629748666
"2018_1252_1267",0.495544992041363
"2018_1252_1274",0.387131464453744
"2018_1252_1276",0.344537389592841
"2018_1252_1277",0.335630187318354
"2018_1252_1281",0.45765367794944
"2018_1252_1285",0.486483475737235
"2018_1252_1293",0.399100300488498
"2018_1252_1300",0.587068021918141
"2018_1252_1301",0.371546974463964
"2018_1252_1305",0.361737337002972
"2018_1252_1308",0.373184235162261
"2018_1252_1314",0.333642297149448
"2018_1252_1326",0.36807645727721
"2018_1252_1328",0.453881695344016
"2018_1252_1335",0.553337402917664
"2018_1252_1344",0.444589330874309
"2018_1252_1345",0.33978690111333
"2018_1252_1347",0.564099235553526
"2018_1252_1348",0.361114641506704
"2018_1252_1355",0.417941304714959
"2018_1252_1361",0.373678578490513
"2018_1252_1371",0.385803146370615
"2018_1252_1372",0.49383233044335
"2018_1252_1382",0.405276488277582
"2018_1252_1393",0.43665096433032
"2018_1252_1395",0.371803089337643
"2018_1252_1397",0.369372510245641
"2018_1252_1400",0.424290727667975
"2018_1252_1401",0.395902052176522
"2018_1252_1403",0.338754791464587
"2018_1252_1411",0.576528271396763
"2018_1252_1417",0.422412777856332
"2018_1252_1420",0.564888023498458
"2018_1252_1422",0.448539606887655
"2018_1252_1437",0.322478137514036
"2018_1252_1438",0.35031524485208
"2018_1252_1439",0.422483824506994
"2018_1252_1452",0.361238204579035
"2018_1252_1455",0.326505168797996
"2018_1252_1460",0.506592741863386
"2018_1252_1462",0.330933067857245
"2018_1254_1260",0.400438045857475
"2018_1254_1267",0.42675681908033
"2018_1254_1274",0.364096830376756
"2018_1254_1276",0.327009591002514
"2018_1254_1277",0.323112803719522
"2018_1254_1281",0.413902533974065
"2018_1254_1285",0.439601057937346
"2018_1254_1293",0.378324485799861
"2018_1254_1300",0.58296155280901
"2018_1254_1301",0.356850838931544
"2018_1254_1305",0.343382033995606
"2018_1254_1308",0.363583296795523
"2018_1254_1314",0.319556280523513
"2018_1254_1326",0.345381643261365
"2018_1254_1328",0.417219967155553
"2018_1254_1335",0.556422348681829
"2018_1254_1344",0.391048558947622
"2018_1254_1345",0.338432704522278
"2018_1254_1347",0.564451527354547
"2018_1254_1348",0.346636689892613
"2018_1254_1355",0.378638435096155
"2018_1254_1361",0.367709559157679
"2018_1254_1371",0.366095085032291
"2018_1254_1372",0.441168032013067
"2018_1254_1382",0.363257859026172
"2018_1254_1393",0.428862406846074
"2018_1254_1395",0.357152407371501
"2018_1254_1397",0.328425123796338
"2018_1254_1400",0.388486860679458
"2018_1254_1401",0.366951593008905
"2018_1254_1403",0.328958846735327
"2018_1254_1411",0.597624158375752
"2018_1254_1417",0.381640993243121
"2018_1254_1420",0.552854443348227
"2018_1254_1422",0.406903868818492
"2018_1254_1437",0.320125896087103
"2018_1254_1438",0.359786954055616
"2018_1254_1439",0.394345294370473
"2018_1254_1452",0.334550732554819
"2018_1254_1455",0.326501458948163
"2018_1254_1460",0.451918965557416
"2018_1254_1462",0.321295270654359
"2018_1260_1267",0.611895895726352
"2018_1260_1274",0.43055214399203
"2018_1260_1276",0.372575052878327
"2018_1260_1277",0.370567373772854
"2018_1260_1281",0.485878259201168
"2018_1260_1285",0.61009737079549
"2018_1260_1293",0.578206332617759
"2018_1260_1300",0.64767104416605
"2018_1260_1301",0.483982752665994
"2018_1260_1305",0.455759974174763
"2018_1260_1308",0.538059968726455
"2018_1260_1314",0.375813557786604
"2018_1260_1326",0.414760282139483
"2018_1260_1328",0.559479023107875
"2018_1260_1335",0.624235637972211
"2018_1260_1344",0.545829358822168
"2018_1260_1345",0.351780784544331
"2018_1260_1347",0.643696021786524
"2018_1260_1348",0.435289433263701
"2018_1260_1355",0.568135321122429
"2018_1260_1361",0.541692771003272
"2018_1260_1371",0.476358360554289
"2018_1260_1372",0.638635623273218
"2018_1260_1382",0.574708630432655
"2018_1260_1393",0.558181642720089
"2018_1260_1395",0.433112591512875
"2018_1260_1397",0.425815636127968
"2018_1260_1400",0.52011836077512
"2018_1260_1401",0.44433857019367
"2018_1260_1403",0.399483756362154
"2018_1260_1411",0.635036250721035
"2018_1260_1417",0.556111403740031
"2018_1260_1420",0.632171174910277
"2018_1260_1422",0.60740943155659
"2018_1260_1437",0.348777666440046
"2018_1260_1438",0.351911538759616
"2018_1260_1439",0.449755373932656
"2018_1260_1452",0.438014610419886
"2018_1260_1455",0.404609184487872
"2018_1260_1460",0.616566646723821
"2018_1260_1462",0.394882872156516
"2018_1267_1274",0.41977250185856
"2018_1267_1276",0.379477220154535
"2018_1267_1277",0.355698761069346
"2018_1267_1281",0.46652545130355
"2018_1267_1285",0.56902943579986
"2018_1267_1293",0.496655627125893
"2018_1267_1300",0.63395560821877
"2018_1267_1301",0.410341803130949
"2018_1267_1305",0.36650138438993
"2018_1267_1308",0.480488949662283
"2018_1267_1314",0.349491649101859
"2018_1267_1326",0.390561544063196
"2018_1267_1328",0.444379990445666
"2018_1267_1335",0.612145462079423
"2018_1267_1344",0.476394186052411
"2018_1267_1345",0.352674140950422
"2018_1267_1347",0.621109659485724
"2018_1267_1348",0.400474382202328
"2018_1267_1355",0.485909550408765
"2018_1267_1361",0.479767857831062
"2018_1267_1371",0.43197569653623
"2018_1267_1372",0.57654513516671
"2018_1267_1382",0.471011487299588
"2018_1267_1393",0.495555894373679
"2018_1267_1395",0.408489647217982
"2018_1267_1397",0.402319648944028
"2018_1267_1400",0.449469321918917
"2018_1267_1401",0.430317068264749
"2018_1267_1403",0.386418224919292
"2018_1267_1411",0.630172735532669
"2018_1267_1417",0.484613720558145
"2018_1267_1420",0.615932950114029
"2018_1267_1422",0.562794879907274
"2018_1267_1437",0.321680781715676
"2018_1267_1438",0.367465960339015
"2018_1267_1439",0.436523522957393
"2018_1267_1452",0.375976642055901
"2018_1267_1455",0.350558719321275
"2018_1267_1460",0.578145176804665
"2018_1267_1462",0.376720906225021
"2018_1274_1276",0.408193024181496
"2018_1274_1277",0.363096811040301
"2018_1274_1281",0.59056838024735
"2018_1274_1285",0.62985454798258
"2018_1274_1293",0.566581706890871
"2018_1274_1300",0.671207446001944
"2018_1274_1301",0.559419838799942
"2018_1274_1305",0.507964280910234
"2018_1274_1308",0.545677262241997
"2018_1274_1314",0.392880005652653
"2018_1274_1326",0.486031243710409
"2018_1274_1328",0.578325600882025
"2018_1274_1335",0.644659160243357
"2018_1274_1344",0.593792843528007
"2018_1274_1345",0.366172830830758
"2018_1274_1347",0.661049122135461
"2018_1274_1348",0.527396375279197
"2018_1274_1355",0.595721951972437
"2018_1274_1361",0.577541410652992
"2018_1274_1371",0.546869963273506
"2018_1274_1372",0.633903597897641
"2018_1274_1382",0.596379371471537
"2018_1274_1393",0.584282862814135
"2018_1274_1395",0.519492269569364
"2018_1274_1397",0.467532557794419
"2018_1274_1400",0.580476908442743
"2018_1274_1401",0.533707669992445
"2018_1274_1403",0.409743393450656
"2018_1274_1411",0.669952016883699
"2018_1274_1417",0.578677412839054
"2018_1274_1420",0.659877095094511
"2018_1274_1422",0.611373125606696
"2018_1274_1437",0.331343939596715
"2018_1274_1438",0.354485214012405
"2018_1274_1439",0.566945140075745
"2018_1274_1452",0.512108449628208
"2018_1274_1455",0.412811235911389
"2018_1274_1460",0.643865722839971
"2018_1274_1462",0.403951497200956
"2018_1276_1277",0.515767650596374
"2018_1276_1281",0.631648251782838
"2018_1276_1285",0.655906380790049
"2018_1276_1293",0.63793806265782
"2018_1276_1300",0.680857420098228
"2018_1276_1301",0.608972441153311
"2018_1276_1305",0.588669380723738
"2018_1276_1308",0.622810510944377
"2018_1276_1314",0.509319035022749
"2018_1276_1326",0.584443444416455
"2018_1276_1328",0.641742335826712
"2018_1276_1335",0.679620090543859
"2018_1276_1344",0.626202754194626
"2018_1276_1345",0.490412428854042
"2018_1276_1347",0.685396896411531
"2018_1276_1348",0.592693728843958
